code,date,close,max,low,avg,volume,turnover in BEST,total turnover
TNB,06.12.2019,16600.00,16600.00,16600.00,16600.00,120,1992000,1992000
TNB,10.12.2019,16600.00,16600.00,16599.00,16599.48,123,2041736,2041736
TNB,11.12.2019,16599.00,16600.00,16599.00,16599.59,17,282193,282193
TNB,12.12.2019,16580.00,16580.00,16580.00,16580.00,20,331600,331600
TNB,13.12.2019,16550.00,16550.00,16550.00,16550.00,30,496500,496500
TNB,16.12.2019,16500.00,16580.00,16500.00,16513.51,143,2361432,2361432
TNB,17.12.2019,16500.00,16500.00,16500.00,16500.00,28,462000,462000
TNB,18.12.2019,16550.00,16550.00,16550.00,16550.00,100,1655000,1655000
TNB,20.12.2019,16600.00,16600.00,16600.00,16600.00,109,1809400,1809400
TNB,23.12.2019,16710.00,17999.00,16703.00,16786.73,109,1829754,73037754
TNB,24.12.2019,16700.00,16715.00,16700.00,16704.55,252,4209547,4209547
TNB,27.12.2019,17205.00,17205.00,17205.00,17205.00,280,4817400,4817400
TNB,30.12.2019,17200.00,17205.00,17200.00,17204.17,24,412900,412900
TNB,02.01.2020,17200.00,17200.00,17200.00,17200.00,25,430000,430000
TNB,03.01.2020,17150.00,17150.00,17150.00,17150.00,167,2864050,2864050
TNB,08.01.2020,17148.00,17150.00,17148.00,17149.84,100,1714984,4297984
TNB,09.01.2020,17250.00,17250.00,17150.00,17193.51,471,8098143,8098143
TNB,10.01.2020,17400.00,17400.00,17350.00,17376.93,306,5317340,5317340
TNB,13.01.2020,17800.00,17800.00,17600.00,17640.10,202,3563300,3563300
TNB,14.01.2020,17800.00,17800.00,17799.00,17799.90,203,3613380,3613380
TNB,15.01.2020,17650.00,17650.00,17650.00,17650.00,25,441250,441250
TNB,16.01.2020,17550.00,17650.00,17550.00,17595.23,110,1935475,1935475
TNB,17.01.2020,17650.00,17650.00,17599.00,17636.98,263,4638525,4638525
TNB,20.01.2020,17650.00,17650.00,17650.00,17650.00,109,1923850,1923850
TNB,21.01.2020,17750.00,17849.00,17750.00,17753.58,83,1473547,3537547
TNB,22.01.2020,17850.00,17850.00,17849.00,17849.42,79,1410104,1410104
TNB,23.01.2020,17800.00,17850.00,17800.00,17825.00,48,855600,855600
TNB,24.01.2020,17800.00,17800.00,17800.00,17800.00,90,1602000,1602000
TNB,28.01.2020,17800.00,17800.00,17800.00,17800.00,257,4574600,4574600
TNB,29.01.2020,17800.00,17800.00,17800.00,17800.00,365,6497000,6497000
TNB,30.01.2020,18000.00,18001.00,17948.00,17997.95,1.657,29822596,29822596
TNB,31.01.2020,18300.00,18300.00,18000.00,18027.92,77,1388150,1388150
TNB,04.02.2020,18002.00,18100.00,18002.00,18032.52,144,2596683,2596683
TNB,06.02.2020,18349.00,18350.00,18150.00,18276.54,169,3088735,3088735
TNB,07.02.2020,18500.00,18530.00,18500.00,18503.39,230,4255780,4255780
TNB,10.02.2020,18500.00,18502.00,18500.00,18500.97,34,629033,629033
TNB,11.02.2020,19000.00,19000.00,18999.00,18999.96,156,2963994,2963994
TNB,12.02.2020,19000.00,19000.00,19000.00,19000.00,126,2394000,2394000
TNB,13.02.2020,19100.00,19100.00,19100.00,19100.00,3,57300,57300
TNB,14.02.2020,19400.00,19400.00,19400.00,19400.00,6,116400,116400
TNB,17.02.2020,19400.00,19400.00,19400.00,19400.00,7,135800,135800
TNB,18.02.2020,19400.00,19400.00,19400.00,19400.00,22,426800,426800
TNB,19.02.2020,19200.00,19200.00,19200.00,19200.00,50,960000,960000
TNB,24.02.2020,18700.00,19001.00,18700.00,18987.18,186,3531615,3531615
TNB,26.02.2020,18150.00,18418.00,18100.00,18193.27,260,4730250,4730250
TNB,27.02.2020,17900.00,18100.00,17648.00,17741.83,290,5145130,5145130
TNB,28.02.2020,18000.00,18001.00,17899.00,17992.70,594,10687663,28687663
TNB,02.03.2020,18220.00,18500.00,18200.00,18266.36,669,12220194,36232374
TNB,03.03.2020,18400.00,18400.00,18400.00,18400.00,110,2024000,2024000
TNB,04.03.2020,18999.00,19000.00,18799.00,18886.95,203,3834050,3834050
TNB,05.03.2020,18600.00,18800.00,18600.00,18626.59,173,3222400,3222400
TNB,06.03.2020,18655.00,18800.00,18655.00,18786.05,117,2197968,2197968
TNB,09.03.2020,17500.00,18223.00,17500.00,17800.12,693,12335482,12335482
TNB,10.03.2020,17990.00,18004.00,17899.00,17968.59,803,14428774,14428774
TNB,11.03.2020,18000.00,18000.00,18000.00,18000.00,313,5634000,5634000
TNB,12.03.2020,16201.00,17000.00,16200.00,16323.99,190,3101559,3101559
TNB,13.03.2020,16800.00,17200.00,16800.00,17000.69,1.142,19414789,19414789
TNB,16.03.2020,15301.00,16491.00,15301.00,15320.43,866,13267491,13267491
TNB,17.03.2020,16086.00,16086.00,16086.00,16086.00,80,1286880,1286880
TNB,18.03.2020,16000.00,16890.00,15999.00,16442.11,682,11213516,11213516
TNB,19.03.2020,15800.00,16199.00,15800.00,15979.94,440,7031174,7031174
TNB,20.03.2020,16650.00,16777.00,15990.00,16597.76,672,11153695,11153695
TNB,23.03.2020,15768.00,15950.00,15768.00,15799.01,494,7804713,7804713
TNB,24.03.2020,16200.00,16200.00,16034.00,16139.10,187,3018012,3018012
TNB,25.03.2020,16300.00,16381.00,16000.00,16154.84,516,8335896,8335896
TNB,26.03.2020,14540.00,14540.00,14540.00,14540.00,229,3329660,7153680
TNB,27.03.2020,13086.00,13086.00,13086.00,13086.00,602,7877772,7877772
TNB,30.03.2020,12800.00,13076.00,12203.00,12616.92,546,6888836,6888836
TNB,31.03.2020,13878.00,13878.00,13878.00,13878.00,135,1873530,1873530
TNB,01.04.2020,13950.00,14250.00,13950.00,14037.04,214,3003926,3003926
TNB,02.04.2020,13989.00,13989.00,13989.00,13989.00,50,699450,699450
TNB,03.04.2020,14408.00,14408.00,14400.00,14403.00,16,230448,230448
TNB,06.04.2020,14999.00,14999.00,14600.00,14828.00,35,518980,518980
TNB,07.04.2020,16250.00,16250.00,15100.00,15671.74,193,3024645,3024645
TNB,08.04.2020,15300.00,16000.00,15300.00,15798.82,85,1342900,1342900
TNB,09.04.2020,15500.00,15950.00,15500.00,15505.51,178,2759980,2759980
TNB,13.04.2020,15400.00,15500.00,15300.00,15481.22,223,3452311,3452311
TNB,14.04.2020,15100.00,15500.00,15100.00,15184.20,50,759210,759210
TNB,15.04.2020,15350.00,15350.00,15250.00,15336.84,114,1748400,1748400
TNB,16.04.2020,15300.00,15300.00,15200.00,15203.51,285,4333000,4333000
TNB,21.04.2020,15200.00,15300.00,15200.00,15202.79,685,10413910,10413910
TNB,22.04.2020,15400.00,15400.00,15300.00,15347.54,122,1872400,1872400
TNB,23.04.2020,15400.00,15400.00,15300.00,15324.71,385,5900013,5900013
TNB,24.04.2020,15499.00,15499.00,15100.00,15288.12,274,4188945,4188945
TNB,27.04.2020,15746.00,15746.00,15585.00,15603.86,36,561739,561739
TNB,28.04.2020,16000.00,16000.00,15861.00,15914.32,160,2546291,2546291
TNB,29.04.2020,16500.00,16500.00,16300.00,16359.70,99,1619610,1619610
TNB,30.04.2020,16450.00,17357.00,16450.00,16903.50,20,338070,338070
TNB,04.05.2020,16301.00,16450.00,16301.00,16425.39,56,919822,919822
TNB,05.05.2020,16330.00,16330.00,16100.00,16228.58,113,1833830,1833830
TNB,06.05.2020,16355.00,16355.00,16355.00,16355.00,1,16355,16355
TNB,07.05.2020,16351.00,16351.00,16351.00,16351.00,10,163510,163510
TNB,08.05.2020,16500.00,16500.00,16500.00,16500.00,19,313500,313500
TNB,11.05.2020,16500.00,16750.00,16500.00,16515.62,32,528500,528500
TNB,12.05.2020,16500.00,16500.00,16500.00,16500.00,20,330000,330000
TNB,13.05.2020,16410.00,16411.00,16401.00,16405.62,40,656225,656225
TNB,14.05.2020,16401.00,16500.00,16401.00,16475.25,40,659010,659010
TNB,15.05.2020,16450.00,16500.00,16450.00,16468.42,57,938700,938700
TNB,18.05.2020,16450.00,16450.00,16450.00,16450.00,250,4112500,20512500
TNB,19.05.2020,16450.00,16450.00,16450.00,16450.00,145,2385250,2385250
TNB,21.05.2020,16401.00,16401.00,16401.00,16401.00,10,164010,164010
TNB,22.05.2020,16299.00,16300.00,16299.00,16299.91,113,1841890,1841890
TNB,26.05.2020,16150.00,16150.00,16150.00,16150.00,10,161500,161500
TNB,27.05.2020,16300.00,16300.00,16300.00,16300.00,10,163000,163000
TNB,29.05.2020,16100.00,16150.00,16100.00,16102.00,200,3220400,3220400
TNB,01.06.2020,16300.00,16300.00,16300.00,16300.00,17,277100,277100
TNB,03.06.2020,16700.00,16700.00,16700.00,16700.00,5,83500,83500
TNB,04.06.2020,16200.00,16200.00,16200.00,16200.00,2,32400,32400
TNB,08.06.2020,16500.00,16500.00,16500.00,16500.00,35,577500,577500
TNB,09.06.2020,16200.00,16200.00,16200.00,16200.00,13,210600,210600
TNB,10.06.2020,16202.00,16202.00,16202.00,16202.00,4,64808,64808
TNB,11.06.2020,16200.00,16200.00,16100.00,16166.67,30,485000,485000
TNB,12.06.2020,16100.00,16100.00,16099.00,16099.80,50,804990,804990
TNB,16.06.2020,16000.00,16100.00,16000.00,16066.67,30,482000,482000
TNB,17.06.2020,16200.00,16200.00,16000.00,16090.91,33,531000,531000
TNB,18.06.2020,16010.00,16010.00,16000.00,16002.45,302,4832740,6845240
TNB,19.06.2020,16020.00,16020.00,16005.00,16010.45,55,880575,880575
TNB,22.06.2020,16050.00,16050.00,16050.00,16050.00,100,1605000,1605000
TNB,25.06.2020,16010.00,16100.00,16010.00,16036.25,500,8018123,8018123
TNB,26.06.2020,16000.00,16000.00,16000.00,16000.00,54,864000,864000
TNB,01.07.2020,16015.00,16015.00,16015.00,16015.00,2,32030,32030
TNB,02.07.2020,16300.00,16300.00,16050.00,16072.32,112,1800100,1800100
TNB,03.07.2020,16013.00,16013.00,16013.00,16013.00,33,528429,528429
TNB,09.07.2020,16450.00,16450.00,16450.00,16450.00,10,164500,164500
TNB,13.07.2020,16350.00,16350.00,16350.00,16350.00,35,572250,572250
TNB,14.07.2020,16500.00,16500.00,16500.00,16500.00,7,115500,115500
TNB,17.07.2020,16500.00,16500.00,16500.00,16500.00,40,660000,660000
TNB,20.07.2020,16600.00,16600.00,16500.00,16512.37,152,2509880,2509880
TNB,21.07.2020,16740.00,16740.00,16740.00,16740.00,10,167400,167400
TNB,22.07.2020,17301.00,17301.00,17000.00,17158.59,128,2196300,2196300
TNB,23.07.2020,17670.00,17670.00,17500.00,17503.19,163,2853020,2853020
TNB,27.07.2020,17700.00,17700.00,17699.00,17699.87,23,407097,407097
TNB,30.07.2020,17350.00,17350.00,17350.00,17350.00,10,173500,173500
TNB,07.08.2020,17400.00,17400.00,17400.00,17400.00,10,174000,174000
TNB,12.08.2020,17000.00,17000.00,17000.00,17000.00,220,3740000,3740000
TNB,13.08.2020,17000.00,17000.00,17000.00,17000.00,1,17000,17000
TNB,14.08.2020,16990.00,16990.00,16990.00,16990.00,20,339800,339800
TNB,17.08.2020,16990.00,16990.00,16989.00,16989.71,35,594640,594640
TNB,18.08.2020,16300.00,16300.00,16100.00,16299.72,718,11703200,11703200
TNB,20.08.2020,16900.00,16900.00,16810.00,16887.59,29,489740,489740
TNB,25.08.2020,16900.00,16900.00,16900.00,16900.00,6,101400,101400
TNB,27.08.2020,16900.00,16900.00,16900.00,16900.00,34,574600,574600
TNB,31.08.2020,16900.00,16900.00,16900.00,16900.00,111,1875900,1875900
TNB,02.09.2020,16900.00,16900.00,16900.00,16900.00,122,2061800,2061800
TNB,03.09.2020,16900.00,16900.00,16900.00,16900.00,108,1825200,12715200
TNB,04.09.2020,16500.00,16509.00,16500.00,16505.00,9,148545,148545
TNB,09.09.2020,16600.00,16600.00,16600.00,16600.00,22,365200,365200
TNB,10.09.2020,16700.00,16800.00,16700.00,16733.33,24,401600,401600
TNB,11.09.2020,17000.00,17000.00,16800.00,16896.45,141,2382400,2382400
TNB,15.09.2020,17450.00,17450.00,17399.00,17404.45,20,348089,348089
TNB,17.09.2020,17500.00,17700.00,17399.00,17471.43,90,1572429,1572429
TNB,18.09.2020,17500.00,17600.00,17200.00,17377.77,368,6395020,6395020
TNB,21.09.2020,17200.00,17200.00,17200.00,17200.00,10,172000,172000
TNB,24.09.2020,17100.00,17100.00,17100.00,17100.00,40,684000,684000
TNB,28.09.2020,17100.00,17100.00,17100.00,17100.00,10,171000,171000
TNB,29.09.2020,17600.00,17600.00,17500.00,17582.50,60,1054950,1054950
TNB,02.10.2020,17460.00,17500.00,17460.00,17499.34,61,1067460,1067460
TNB,05.10.2020,17300.00,17300.00,17300.00,17300.00,10,173000,173000
TNB,07.10.2020,17600.00,17600.00,17600.00,17600.00,10,176000,176000
TNB,09.10.2020,17599.00,17599.00,17560.00,17585.78,59,1037561,1037561
TNB,13.10.2020,17500.00,17500.00,17500.00,17500.00,10,175000,175000
TNB,15.10.2020,17300.00,17351.00,17300.00,17304.35,232,4014610,4014610
TNB,16.10.2020,17300.00,17300.00,17299.00,17299.89,89,1539690,1539690
TNB,19.10.2020,17250.00,17300.00,17250.00,17285.42,96,1659400,1659400
TNB,20.10.2020,17300.00,17300.00,17300.00,17300.00,18,311400,311400
TNB,21.10.2020,17301.00,17301.00,17299.00,17300.53,133,2300970,2300970
TNB,22.10.2020,17500.00,17500.00,17368.00,17456.52,112,1955130,1955130
TNB,26.10.2020,17600.00,17600.00,17450.00,17505.18,195,3413510,3413510
TNB,27.10.2020,17600.00,17699.00,17599.00,17600.68,405,7128277,7128277
TNB,28.10.2020,17579.00,17600.00,17579.00,17593.14,187,3289917,3289917
TNB,29.10.2020,17560.00,17560.00,17499.00,17525.24,603,10567720,10567720
TNB,30.10.2020,18750.00,18750.00,18129.00,18630.76,75,1397307,45512307
TNB,02.11.2020,19000.00,19099.00,19000.00,19030.07,564,10732959,10732959
TNB,03.11.2020,19099.00,19200.00,18999.00,19018.72,127,2415377,2415377
TNB,04.11.2020,19030.00,19100.00,19030.00,19074.44,180,3433400,3433400
TNB,05.11.2020,18700.00,19003.00,18505.00,18784.04,426,8001999,49823299
TNB,06.11.2020,18700.00,18899.00,18700.00,18749.76,106,1987475,1987475
TNB,10.11.2020,18700.00,18700.00,18600.00,18680.00,75,1401000,1401000
TNB,11.11.2020,18501.00,18501.00,18501.00,18501.00,5,92505,18078405
TNB,12.11.2020,18301.00,18500.00,18301.00,18397.29,227,4176184,4176184
TNB,16.11.2020,18350.00,18410.00,18350.00,18396.30,138,2538690,2538690
TNB,17.11.2020,18400.00,18400.00,18350.00,18396.39,140,2575495,2575495
TNB,18.11.2020,18400.00,18500.00,18400.00,18440.00,235,4333400,4333400
TNB,19.11.2020,18400.00,18400.00,18400.00,18400.00,122,2244800,2244800
TNB,20.11.2020,19000.00,19000.00,18500.00,18744.23,47,880979,880979
TNB,23.11.2020,19100.00,19300.00,19100.00,19258.33,30,577750,577750
TNB,25.11.2020,18800.00,18800.00,18800.00,18800.00,137,2575600,2575600
TNB,26.11.2020,18702.00,18800.00,18702.00,18795.59,111,2086310,2086310
TNB,30.11.2020,18500.00,18561.00,18500.00,18534.68,114,2112954,2112954
TNB,01.12.2020,17200.00,17200.00,17200.00,17200.00,49,842800,842800
TNB,02.12.2020,17810.00,17810.00,17716.00,17734.80,25,443370,443370
TNB,04.12.2020,18200.00,18200.00,18199.00,18199.40,5,90997,90997
TNB,07.12.2020,18200.00,18200.00,18000.00,18150.07,268,4864220,7407420
TNB,09.12.2020,18100.00,18200.00,18100.00,18116.67,6,108700,108700
TNB,10.12.2020,18200.00,18200.00,18100.00,18165.15,66,1198900,1198900
TNB,14.12.2020,18100.00,18100.00,18100.00,18100.00,47,850700,850700
TNB,15.12.2020,18200.00,18200.00,18200.00,18200.00,5,91000,91000
TNB,16.12.2020,18200.00,18200.00,18200.00,18200.00,8,145600,145600
TNB,17.12.2020,18400.00,18400.00,18400.00,18400.00,4,73600,73600
TNB,18.12.2020,18300.00,18300.00,18200.00,18297.83,46,841700,841700
TNB,21.12.2020,18200.00,18300.00,18200.00,18295.29,85,1555100,1555100
TNB,22.12.2020,18200.00,18200.00,18200.00,18200.00,5,91000,91000
TNB,23.12.2020,18200.00,18200.00,18200.00,18200.00,24,436800,436800
TNB,24.12.2020,18270.00,18270.00,18270.00,18270.00,100,1827000,1827000
TNB,25.12.2020,18200.00,18200.00,18150.00,18185.10,50,909255,909255
TNB,28.12.2020,18300.00,18300.00,18300.00,18300.00,15,274500,274500
TNB,29.12.2020,18400.00,18400.00,18300.00,18389.29,233,4284704,4284704
TNB,30.12.2020,18410.00,18410.00,18410.00,18410.00,5,92050,92050
TNB,04.01.2021,18450.00,18450.00,18450.00,18450.00,15,276750,276750
TNB,05.01.2021,18400.00,18498.00,18400.00,18490.46,325,6009400,6009400
TNB,08.01.2021,18500.00,18600.00,18500.00,18570.57,408,7576792,7576792
TNB,11.01.2021,18600.00,18600.00,18600.00,18600.00,200,3720000,3720000
TNB,12.01.2021,18600.00,18610.00,18600.00,18600.27,473,8797930,8797930
TNB,13.01.2021,18650.00,18651.00,18600.00,18646.08,315,5873515,5873515
TNB,14.01.2021,18850.00,18899.00,18700.00,18802.24,958,18012549,18012549
TNB,15.01.2021,18850.00,18850.00,18701.00,18734.81,285,5339422,5339422
TNB,18.01.2021,18801.00,18801.00,18800.00,18800.13,23,432403,432403
TNB,20.01.2021,18800.00,18801.00,18800.00,18800.05,100,1880005,1880005
TNB,21.01.2021,18800.00,18800.00,18302.00,18793.66,314,5901208,5901208
TNB,22.01.2021,18800.00,18800.00,18800.00,18800.00,6,112800,112800
TNB,25.01.2021,18800.00,18800.00,18800.00,18800.00,30,564000,564000
TNB,26.01.2021,18800.00,18801.00,18800.00,18800.06,64,1203204,1203204
TNB,27.01.2021,18800.00,18800.00,18500.00,18533.33,225,4170000,4170000
TNB,28.01.2021,18811.00,18811.00,18800.00,18804.40,5,94022,94022
TNB,29.01.2021,19218.00,19218.00,19000.00,19109.27,71,1356758,1356758
TNB,01.02.2021,19001.00,19001.00,19000.00,19000.63,112,2128071,22383471
TNB,02.02.2021,19001.00,19300.00,19001.00,19040.00,23,437920,437920
TNB,03.02.2021,19000.00,19000.00,19000.00,19000.00,85,1615000,1615000
TNB,04.02.2021,19100.00,19100.00,19100.00,19100.00,105,2005500,2005500
TNB,05.02.2021,19160.00,19160.00,19100.00,19155.34,365,6991700,6991700
TNB,08.02.2021,19290.00,19390.00,19290.00,19298.76,525,10131850,10131850
TNB,09.02.2021,19448.00,19500.00,19300.00,19401.90,385,7469733,7469733
TNB,10.02.2021,19650.00,19650.00,19499.00,19534.02,161,3144977,3144977
TNB,11.02.2021,19850.00,19989.00,19650.00,19852.05,83,1647720,1647720
TNB,12.02.2021,19850.00,19900.00,19800.00,19846.96,230,4564800,45444800
TNB,15.02.2021,20000.00,20000.00,19998.00,19999.91,126,2519989,2519989
TNB,16.02.2021,20000.00,20000.00,19999.00,19999.40,50,999970,999970
TNB,17.02.2021,20000.00,20000.00,19999.00,19999.62,160,3199940,3199940
TNB,18.02.2021,19900.00,20000.00,19900.00,19916.54,24,477997,477997
TNB,19.02.2021,20000.00,20000.00,19999.00,19999.72,36,719990,719990
TNB,22.02.2021,19998.00,19998.00,19998.00,19998.00,34,679932,679932
TNB,23.02.2021,20000.00,20000.00,19999.00,19999.78,113,2259975,2259975
TNB,24.02.2021,20079.00,21000.00,20079.00,20821.61,373,7766459,7766459
TNB,26.02.2021,19350.00,20400.00,19303.00,19944.22,116,2313530,2313530
TNB,01.03.2021,19700.00,19700.00,19500.00,19585.34,116,2271900,2271900
TNB,02.03.2021,20000.00,20100.00,19999.00,20017.19,57,1140980,1140980
TNB,03.03.2021,19999.00,19999.00,19900.00,19970.71,70,1397950,1397950
TNB,05.03.2021,19372.00,19390.00,19372.00,19375.60,25,484390,484390
TNB,08.03.2021,18795.00,18800.00,18795.00,18797.50,20,375950,375950
TNB,09.03.2021,19100.00,19100.00,19100.00,19100.00,8,152800,152800
TNB,10.03.2021,19100.00,19100.00,19100.00,19100.00,3,57300,57300
TNB,16.03.2021,19150.00,19150.00,19100.00,19111.54,26,496900,496900
TNB,17.03.2021,19490.00,19500.00,19490.00,19491.33,30,584740,584740
TNB,18.03.2021,19000.00,19001.00,19000.00,19000.19,26,494005,494005
TNB,19.03.2021,19000.00,19000.00,19000.00,19000.00,10,190000,190000
TNB,23.03.2021,19300.00,19570.00,19300.00,19563.48,207,4049640,4049640
TNB,25.03.2021,19569.00,19569.00,19569.00,19569.00,35,684915,684915
TNB,29.03.2021,18982.00,19010.00,18982.00,18992.50,80,1519400,1519400
TNB,30.03.2021,18601.00,18981.00,18601.00,18648.31,78,1454568,1454568
TNB,31.03.2021,18550.00,18551.00,18520.00,18546.14,35,649115,649115
TNB,01.04.2021,18970.00,19000.00,18800.00,18966.04,48,910370,910370
TNB,02.04.2021,18999.00,18999.00,18960.00,18967.71,79,1498449,1498449
TNB,06.04.2021,19000.00,19000.00,18990.00,18997.50,40,759900,759900
TNB,08.04.2021,19000.00,19000.00,19000.00,19000.00,28,532000,532000
TNB,09.04.2021,19001.00,19002.00,19001.00,19001.40,10,190014,190014
TNB,13.04.2021,19500.00,19500.00,19379.00,19485.80,114,2221381,2221381
TNB,14.04.2021,19300.00,19300.00,19300.00,19300.00,2,38600,38600
TNB,15.04.2021,19399.00,19399.00,19300.00,19339.96,24,464159,464159
TNB,16.04.2021,19300.00,19400.00,19300.00,19318.06,158,3052253,3052253
TNB,19.04.2021,19300.00,19300.00,19300.00,19300.00,247,4767100,4767100
TNB,22.04.2021,19500.00,19500.00,19300.00,19483.42,117,2279560,2279560
TNB,23.04.2021,19500.00,19500.00,19499.00,19499.40,5,97497,97497
TNB,26.04.2021,19500.00,19500.00,19500.00,19500.00,9,175500,175500
TNB,27.04.2021,19750.00,19750.00,19750.00,19750.00,5,98750,98750
TNB,28.04.2021,20000.00,20000.00,19998.00,19999.67,48,959984,959984
TNB,29.04.2021,20299.00,20299.00,20000.00,20125.12,59,1187382,1187382
TNB,04.05.2021,19700.00,19700.00,19700.00,19700.00,2,39400,39400
TNB,10.05.2021,20600.00,20600.00,20600.00,20600.00,21,432600,432600
TNB,11.05.2021,20600.00,20600.00,20599.00,20599.79,24,494395,494395
TNB,14.05.2021,20600.00,20750.00,20600.00,20674.70,164,3390650,3390650
TNB,19.05.2021,21000.00,21000.00,20055.00,20996.63,281,5900052,5900052
TNB,20.05.2021,21000.00,21000.00,21000.00,21000.00,115,2415000,2415000
TNB,25.05.2021,21000.00,21000.00,21000.00,21000.00,6,126000,126000
TNB,26.05.2021,21630.00,21630.00,21100.00,21333.29,126,2687995,2687995
TNB,27.05.2021,21350.00,21500.00,21350.00,21490.38,156,3352500,3352500
TNB,28.05.2021,21351.00,21500.00,21351.00,21405.89,95,2033560,2033560
TNB,01.06.2021,21590.00,21590.00,21400.00,21435.49,235,5037340,5037340
TNB,02.06.2021,21899.00,21899.00,21899.00,21899.00,30,656970,656970
TNB,03.06.2021,21899.00,21899.00,21899.00,21899.00,200,4379800,4379800
TNB,07.06.2021,21897.00,21897.00,21897.00,21897.00,200,4379400,4379400
TNB,08.06.2021,21899.00,21899.00,21895.00,21896.07,267,5846250,28346250
TNB,09.06.2021,22000.00,22000.00,21899.00,21969.47,86,1889374,1889374
TNB,10.06.2021,22500.00,22500.00,22400.00,22450.00,10,224500,22844500
TNB,14.06.2021,23830.00,23830.00,23830.00,23830.00,3,71490,29471490
TNB,17.06.2021,22000.00,22000.00,22000.00,22000.00,10,220000,220000
TNB,21.06.2021,22000.00,22000.00,22000.00,22000.00,19,418000,418000
TNB,22.06.2021,22000.00,22000.00,21500.00,21812.50,8,174500,174500
TNB,23.06.2021,22000.00,22000.00,22000.00,22000.00,8,176000,176000
TNB,28.06.2021,22000.00,22000.00,22000.00,22000.00,5,110000,110000
TNB,29.06.2021,22000.00,22000.00,22000.00,22000.00,79,1738000,1738000
